Title: Gale2013MORB-3

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.143462 1.0000000000000000 1.000000 275.271107 -1185757.135791 36.463120 -183.648369 2493.419884 149.553390 -7.247 0.000 2.746432 0.000000 2.041 0 0.000
5000.00 1568.15 100.143614 1.0000000000000000 1.000000 274.795352 -1186507.075054 36.450778 -183.751238 2493.482558 149.554169 -7.296 0.000 2.747366 0.000000 2.061 0 0.000
5000.00 1563.15 100.143771 1.0000000000000000 1.000000 274.318083 -1187257.100112 36.438441 -183.854261 2493.547479 149.554977 -7.346 0.000 2.748300 0.000000 2.081 0 0.000
5000.00 1558.15 100.143934 1.0000000000000000 1.000000 273.839292 -1188007.212532 36.426107 -183.957445 2493.614681 149.555813 -7.396 0.000 2.749235 0.000000 2.101 0 0.000
5000.00 1553.15 100.144103 1.0000000000000000 1.000000 273.358966 -1188757.413913 36.413778 -184.060794 2493.684197 149.556677 -7.447 0.000 2.750171 0.000000 2.122 0 0.000
5000.00 1548.15 100.144277 1.0000000000000000 1.000000 272.877097 -1189507.705888 36.401452 -184.164313 2493.756061 149.557571 -7.498 0.000 2.751107 0.000000 2.142 0 0.000
5000.00 1543.15 100.144457 1.0000000000000000 1.000000 272.393674 -1190258.090126 36.389130 -184.268007 2493.830310 149.558494 -7.549 0.000 2.752043 0.000000 2.163 0 0.000
5000.00 1538.15 100.144643 1.0000000000000000 1.000000 271.908688 -1191008.568327 36.376813 -184.371882 2493.906979 149.559448 -7.600 0.000 2.752980 0.000000 2.184 0 0.000
5000.00 1533.15 100.144835 1.0000000000000000 1.000000 271.422127 -1191759.142232 36.364499 -184.475942 2493.986104 149.560432 -7.652 0.000 2.753918 0.000000 2.205 0 0.000
5000.00 1528.15 100.144846 0.9962102435224315 0.996771 270.839837 -1192650.412116 36.334969 -184.129628 2489.511376 149.422451 -7.704 0.000 2.754605 3.235070 2.231 0 0.000
5000.00 1523.15 100.144053 0.9481542233564608 0.955612 269.041374 -1195382.705138 36.096489 -178.996561 2437.909285 147.636609 -7.757 0.000 2.752691 3.240482 2.298 0 0.000
5000.00 1518.15 100.144057 0.9214882838526476 0.932598 267.814040 -1197249.036335 35.957876 -176.214612 2408.986819 146.643164 -7.810 0.000 2.751862 3.244074 2.348 0 0.000
5000.00 1513.15 100.142755 0.8519813807167478 0.866264 265.636441 -1200525.139500 35.741918 -166.612783 2319.428286 144.429572 -7.863 0.000 2.755633 3.101066 2.374 0 0.000
5000.00 1508.15 100.140605 0.7655417627302096 0.781474 263.125925 -1204278.917942 35.507247 -153.984018 2204.561925 141.785236 -7.917 0.000 2.762787 3.025912 2.382 0 0.000
5000.00 1503.15 100.138645 0.6904364882803117 0.706908 260.893217 -1207605.298326 35.301830 -142.901234 2105.151559 139.506285 -7.970 0.000 2.770547 2.996055 2.386 0 0.000
5000.00 1498.15 100.136848 0.6243096951319721 0.640566 258.880010 -1210594.090462 35.119431 -133.049839 2017.938641 137.515097 -8.025 0.000 2.778960 2.980285 2.384 0 0.000
5000.00 1493.15 100.135195 0.5654342118683697 0.580963 257.043496 -1213311.159274 34.955498 -124.199665 1940.525487 135.754791 -8.079 0.000 2.788077 2.970807 2.377 0 0.000
5000.00 1488.15 100.133671 0.5125131916165092 0.526965 255.351491 -1215805.968146 34.806632 -116.178192 1871.104342 134.182687 -8.134 0.000 2.797959 2.964748 2.365 0 0.000
5000.00 1483.15 100.132261 0.4645534248248315 0.477695 253.779305 -1218116.399348 34.670256 -108.853484 1808.284354 132.766121 -8.190 0.000 2.808679 2.960798 2.347 0 0.000
5000.00 1478.15 100.130954 0.4207804159673177 0.432461 252.309506 -1220269.236094 34.544378 -102.122749 1750.975762 129.998084 -8.245 0.000 2.820329 2.958274 2.323 0 0.000
5000.00 1473.15 100.129735 0.3805690072406209 0.390697 250.927088 -1222287.377020 34.427425 -95.902568 1698.296877 128.982597 -8.302 0.000 2.833034 2.956774 2.292 0 0.000
5000.00 1468.15 100.128589 0.3434384780330861 0.351968 249.616579 -1224194.176067 34.318205 -90.129514 1649.564588 128.049940 -8.358 0.000 2.846946 2.956055 2.254 0 0.000
5000.00 1463.15 100.127497 0.3090164109431116 0.315936 248.368639 -1226003.712010 34.215820 -84.755212 1604.245619 127.188766 -8.415 0.000 2.862254 2.955954 2.208 0 0.000
5000.00 1458.15 100.126436 0.2770202035200416 0.282349 247.176085 -1227726.705518 34.119618 -79.744119 1561.931517 126.390224 -8.472 0.000 2.879185 2.956362 2.152 0 0.000
5000.00 1453.15 100.125382 0.2472549708592182 0.251039 246.033805 -1229370.682594 34.029178 -75.074060 1522.334025 125.647722 -8.530 0.000 2.897990 2.957204 2.086 0 0.000
5000.00 1448.15 100.124307 0.2196239726425085 0.221939 244.938977 -1230939.757824 33.944316 -70.739017 1485.293568 124.956929 -8.588 0.000 2.918891 2.958441 2.008 0 0.000
5000.00 1443.15 100.123193 0.1941501709737437 0.195114 243.891576 -1232434.121151 33.865106 -66.753955 1450.795598 124.315967 -8.646 0.000 2.941919 2.960072 1.919 0 0.000
5000.00 1438.15 100.122047 0.1709875735141879 0.170772 242.894711 -1233849.892641 33.791854 -63.157386 1418.967181 123.725449 -8.705 0.000 2.966639 2.962136 1.819 0 0.000
5000.00 1433.15 100.120911 0.1503604923072402 0.149198 241.953341 -1235181.221181 33.724941 -59.999290 1390.110276 123.192755 -8.765 0.000 2.991880 2.964694 1.715 0 0.000
5000.00 1428.15 100.119844 0.1323919377304600 0.130554 241.070708 -1236425.043098 33.664493 -57.307199 1364.044198 122.708408 -8.824 0.000 3.015923 2.967761 1.614 0 0.000
5000.00 1423.15 100.118808 0.1163734951850647 0.114146 240.234294 -1237599.135328 33.607751 -55.017663 1339.922375 122.243658 -8.885 0.000 3.037172 2.971548 1.534 0 0.000
5000.00 1418.15 100.117828 0.1026105366289253 0.100221 239.448056 -1238698.761883 33.556600 -53.114204 1318.046930 121.824187 -8.945 0.000 3.054689 2.975627 1.471 0 0.000
5000.00 1413.15 100.116822 0.0907300391635834 0.088347 238.703394 -1239735.166074 33.510406 -51.521342 1298.006378 121.444203 -9.006 0.000 3.068231 2.979823 1.423 0 0.000
5000.00 1408.15 100.115703 0.0803998137354537 0.078139 237.992690 -1240717.922238 33.468588 -50.174235 1279.478138 121.097979 -9.067 0.000 3.077899 2.983996 1.391 0 0.000
5000.00 1403.15 100.114399 0.0713831555653486 0.069317 237.310581 -1241653.669697 33.430761 -49.025401 1262.284599 120.781812 -9.129 0.000 3.083933 2.988031 1.374 0 0.000
5000.00 1398.15 100.112502 0.0504979548976729 0.049445 236.305786 -1243028.026255 33.385557 -46.467924 1213.864953 120.068850 -9.192 0.000 3.062561 2.995354 1.477 0 0.000
5000.00 1393.15 100.110442 0.0392722514077045 0.038637 235.561976 -1244029.734841 33.357620 -45.059903 1188.010093 119.669412 -9.254 0.000 3.050487 2.999143 1.535 0 0.000
5000.00 1388.15 100.108324 0.0310001940631341 0.030615 234.898271 -1244915.314931 33.336683 -44.002609 1168.653709 119.364290 -9.318 0.000 3.040692 3.001756 1.579 0 0.000
5000.00 1383.15 100.106227 0.0246764075793357 0.024437 234.287452 -1245724.700428 33.320217 -43.177383 1153.609713 119.121187 -9.381 0.000 3.033835 3.003631 1.606 0 0.000
5000.00 1378.15 100.104194 0.0196860930479640 0.019524 233.712724 -1246482.334364 33.306691 -42.512178 1141.526854 118.920269 -9.445 0.000 3.030442 3.005032 1.612 0 0.000
5000.00 1373.15 100.102249 0.0156441791315174 0.015518 233.163455 -1247203.655295 33.295142 -41.962428 1131.544870 118.748984 -9.510 0.000 3.030979 3.006127 1.595 0 0.000
5000.00 1368.15 100.100415 0.0122881027355068 0.012174 232.622615 -1247912.670873 33.284908 -41.498848 1123.065065 118.703738 -9.575 0.000 3.035656 3.007033 1.554 0 0.000
5000.00 1363.15 100.097704 0.0083177909484014 0.008296 232.069335 -1248620.505310 33.276687 -40.993042 1112.959486 118.533821 -9.640 0.000 3.015931 3.007977 1.660 0 0.000
5000.00 1358.15 100.093395 0.0034178037671439 0.003547 231.482916 -1249342.649711 33.271859 -40.397595 1100.612434 118.333244 -9.706 0.000 2.898629 3.008740 2.432 0 0.000
5000.00 1353.15 100.089821 0.0004307970723308 0.000459 230.954504 -1249996.220391 33.267664 -39.953638 1093.452289 118.202410 -9.773 0.000 2.825637 3.008706 2.999 0 0.000
5000.00 1348.15 100.088618 0.0000000000000000 0.000000 230.495277 -1250595.373200 33.261375 -39.880876 1091.046791 118.134042 -9.840 0.000 0.000000 3.009155 3.026 0 0.000
5000.00 1343.15 100.087867 0.0000000000000000 0.000000 230.046023 -1251186.733869 33.254613 -39.877256 1089.358310 118.074705 -9.907 0.000 0.000000 3.009744 3.026 0 0.000
5000.00 1338.15 100.087114 0.0000000000000000 0.000000 229.595324 -1251777.757733 33.247849 -39.873619 1087.669629 118.015053 -9.975 0.000 0.000000 3.010334 3.026 0 0.000
5000.00 1333.15 100.086358 0.0000000000000000 0.000000 229.143169 -1252368.443424 33.241082 -39.869964 1085.980745 117.955083 -10.044 0.000 0.000000 3.010924 3.026 0 0.000
5000.00 1328.15 100.085600 0.0000000000000000 0.000000 228.689548 -1252958.789561 33.234311 -39.866290 1084.291652 117.894793 -10.113 0.000 0.000000 3.011514 3.026 0 0.000
5000.00 1323.15 100.084839 0.0000000000000000 0.000000 228.234451 -1253548.794748 33.227538 -39.862599 1082.602348 117.834179 -10.183 0.000 0.000000 3.012105 3.026 0 0.000
5000.00 1318.15 100.084077 0.0000000000000000 0.000000 227.777868 -1254138.457573 33.220760 -39.858890 1080.912828 117.773238 -10.253 0.000 0.000000 3.012697 3.026 0 0.000
5000.00 1313.15 100.083312 0.0000000000000000 0.000000 227.319788 -1254727.776604 33.213979 -39.855163 1079.223089 117.711966 -10.323 0.000 0.000000 3.013289 3.026 0 0.000
5000.00 1308.15 100.082544 0.0000000000000000 0.000000 226.860105 -1255316.875805 33.207190 -39.888633 1087.133017 117.974367 -10.394 0.000 0.000000 3.013882 3.026 0 0.000
5000.00 1303.15 100.081774 0.0000000000000000 0.000000 226.397757 -1255907.125869 33.200351 -39.884961 1085.480395 117.913662 -10.466 0.000 0.000000 3.014479 3.026 0 0.000
5000.00 1298.15 100.081002 0.0000000000000000 0.000000 225.933870 -1256497.033820 33.193508 -39.881280 1083.828896 117.852662 -10.538 0.000 0.000000 3.015078 3.026 0 0.000
5000.00 1293.15 100.080227 0.0000000000000000 0.000000 225.468434 -1257086.598360 33.186660 -39.877590 1082.178671 117.791369 -10.611 0.000 0.000000 3.015676 3.026 0 0.000
5000.00 1288.15 100.079450 0.0000000000000000 0.000000 225.001436 -1257675.818193 33.179807 -39.873892 1080.529880 117.729784 -10.684 0.000 0.000000 3.016276 3.026 0 0.000
5000.00 1283.15 100.078670 0.0000000000000000 0.000000 224.532865 -1258264.692020 33.172947 -39.870187 1078.882693 117.667910 -10.758 0.000 0.000000 3.016876 3.026 0 0.000
5000.00 1278.15 100.077887 0.0000000000000000 0.000000 224.062709 -1258853.218538 33.166080 -39.866475 1077.237290 117.605750 -10.833 0.000 0.000000 3.017477 3.026 0 0.000
5000.00 1273.15 100.077102 0.0000000000000000 0.000000 223.590955 -1259441.396440 33.159207 -39.862759 1075.593864 117.543304 -10.908 0.000 0.000000 3.018079 3.026 0 0.000
5000.00 1268.15 100.076313 0.0000000000000000 0.000000 223.117590 -1260029.224410 33.152326 -39.859039 1073.952622 117.480578 -10.984 0.000 0.000000 3.018682 3.026 0 0.000
5000.00 1263.15 100.075047 0.0000000000000000 0.000000 222.635772 -1260617.104617 33.144172 -39.855616 1072.351911 117.417318 -11.060 0.000 0.000000 3.019386 3.026 0 0.000
5000.00 1258.15 100.073135 0.0000000000000000 0.000000 222.142947 -1261205.330151 33.134291 -39.852637 1070.806166 117.353455 -11.137 0.000 0.000000 3.020229 3.026 0 0.000
