Title: Gale2013MORB-8

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.146709 1.0000000000000000 1.000000 275.930740 -1185084.379323 36.462355 -180.953806 2509.118577 150.030099 -7.247 0.000 2.746578 0.000000 1.951 0 0.000
5000.00 1568.15 100.146864 1.0000000000000000 1.000000 275.453472 -1185836.735632 36.449937 -181.010134 2509.182259 150.030891 -7.296 0.000 2.747518 0.000000 1.970 0 0.000
5000.00 1563.15 100.147024 1.0000000000000000 1.000000 274.974686 -1186589.179032 36.437523 -181.066620 2509.248223 150.031712 -7.346 0.000 2.748459 0.000000 1.990 0 0.000
5000.00 1558.15 100.147189 1.0000000000000000 1.000000 274.494371 -1187341.711111 36.425113 -181.123269 2509.316503 150.032561 -7.396 0.000 2.749400 0.000000 2.010 0 0.000
5000.00 1553.15 100.147360 1.0000000000000000 1.000000 274.012518 -1188094.333488 36.412707 -181.180086 2509.387134 150.033439 -7.447 0.000 2.750341 0.000000 2.030 0 0.000
5000.00 1548.15 100.147537 1.0000000000000000 1.000000 273.529117 -1188847.047819 36.400305 -181.237075 2509.460150 150.034347 -7.498 0.000 2.751283 0.000000 2.050 0 0.000
5000.00 1543.15 100.147720 1.0000000000000000 1.000000 273.044157 -1189599.855792 36.387907 -181.294242 2509.535587 150.035285 -7.549 0.000 2.752225 0.000000 2.071 0 0.000
5000.00 1538.15 100.147707 0.9827986747968142 0.985268 272.065633 -1191106.524604 36.292900 -179.510918 2492.021103 149.386721 -7.600 0.000 2.752513 3.222011 2.104 0 0.000
5000.00 1533.15 100.147689 0.9521895638218092 0.958927 270.704825 -1193195.864985 36.133624 -176.293194 2460.351369 148.233294 -7.652 0.000 2.752119 3.226252 2.149 0 0.000
5000.00 1528.15 100.147873 0.9229283219520000 0.933597 269.385345 -1195218.784949 35.981036 -173.217721 2429.474020 147.132765 -7.704 0.000 2.751544 3.230555 2.195 0 0.000
5000.00 1523.15 100.148245 0.8949037862340025 0.909204 268.104466 -1197179.615155 35.834641 -170.270662 2399.275105 146.081021 -7.757 0.000 2.750775 3.234916 2.241 0 0.000
5000.00 1518.15 100.148793 0.8680160197736868 0.885681 266.859509 -1199082.596700 35.693984 -167.439954 2369.660220 145.074309 -7.810 0.000 2.749799 3.239330 2.289 0 0.000
5000.00 1513.15 100.148769 0.8155691715276237 0.835682 265.047247 -1201828.185553 35.511703 -160.448056 2303.775358 143.356034 -7.863 0.000 2.752288 3.165354 2.317 0 0.000
5000.00 1508.15 100.148022 0.7442392607000066 0.765343 262.845701 -1205140.476004 35.303623 -150.189601 2210.772196 141.140709 -7.917 0.000 2.758541 3.091889 2.321 0 0.000
5000.00 1503.15 100.147183 0.6774932949764766 0.698677 260.784819 -1208228.330071 35.111591 -140.405814 2123.244376 139.095553 -7.970 0.000 2.765776 3.052772 2.319 0 0.000
5000.00 1498.15 100.146351 0.6157814805204100 0.636334 258.865313 -1211093.874872 34.935397 -131.208884 2042.007378 137.226793 -8.025 0.000 2.774029 3.028622 2.310 0 0.000
