Title: MORB_Gale2013-1

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.132850 1.0000000000000000 1.000000 275.056512 -1198127.624583 36.937329 -188.474882 2405.642048 148.873886 -7.247 0.000 2.710885 0.000000 2.309 0 0.000
5000.00 1568.15 100.132990 1.0000000000000000 1.000000 274.582881 -1198873.972219 36.925416 -188.590511 2405.699517 148.874601 -7.296 0.000 2.711763 0.000000 2.330 0 0.000
5000.00 1563.15 100.133134 1.0000000000000000 1.000000 274.107743 -1199620.397994 36.913506 -188.706283 2405.759045 148.875341 -7.346 0.000 2.712642 0.000000 2.352 0 0.000
5000.00 1558.15 100.133283 1.0000000000000000 1.000000 273.631088 -1200366.903333 36.901601 -188.822201 2405.820662 148.876107 -7.396 0.000 2.713521 0.000000 2.373 0 0.000
5000.00 1553.15 100.133438 1.0000000000000000 1.000000 273.152905 -1201113.489690 36.889698 -188.938270 2405.884400 148.876900 -7.447 0.000 2.714401 0.000000 2.395 0 0.000
5000.00 1548.15 100.133598 1.0000000000000000 1.000000 272.673185 -1201860.158550 36.877800 -189.054496 2405.950290 148.877719 -7.498 0.000 2.715281 0.000000 2.417 0 0.000
5000.00 1543.15 100.133763 1.0000000000000000 1.000000 272.191917 -1202606.911429 36.865905 -189.170882 2406.018364 148.878566 -7.549 0.000 2.716162 0.000000 2.439 0 0.000
5000.00 1538.15 100.133933 1.0000000000000000 1.000000 271.709091 -1203353.749874 36.854014 -189.287433 2406.088655 148.879440 -7.600 0.000 2.717043 0.000000 2.461 0 0.000
5000.00 1533.15 100.133609 0.9729574392355442 0.977130 270.435889 -1205302.924287 36.712275 -186.548907 2379.249951 147.860156 -7.652 0.000 2.715878 3.225101 2.516 0 0.000
5000.00 1528.15 100.133431 0.9466482082973576 0.954766 269.185356 -1207213.721291 36.574232 -183.890835 2352.721555 146.870137 -7.704 0.000 2.714536 3.229137 2.573 0 0.000
5000.00 1523.15 100.133399 0.9215531816332921 0.933332 267.971863 -1209064.416338 36.442217 -181.362430 2326.979576 145.927551 -7.757 0.000 2.713053 3.233212 2.631 0 0.000
5000.00 1518.15 100.133504 0.8975733253246080 0.912761 266.792668 -1210859.364505 36.315767 -178.952023 2301.932147 145.028630 -7.810 0.000 2.711422 3.237323 2.690 0 0.000
5000.00 1513.15 100.133737 0.8746202361717331 0.892990 265.645237 -1212602.580173 36.194464 -176.649334 2277.500607 144.169986 -7.863 0.000 2.709638 3.241465 2.751 0 0.000
5000.00 1508.15 100.133320 0.8255738810131592 0.846568 263.917073 -1215205.106761 36.031143 -170.079878 2216.744977 142.589157 -7.917 0.000 2.710158 3.159338 2.799 0 0.000
5000.00 1503.15 100.132380 0.7666069301813282 0.789343 261.995228 -1218081.740577 35.857157 -161.711151 2141.759070 140.761187 -7.970 0.000 2.712099 3.093937 2.841 0 0.000
5000.00 1498.15 100.131288 0.7117242075045731 0.735542 260.194990 -1220763.571288 35.696510 -153.805048 2071.765510 139.078994 -8.025 0.000 2.714242 3.057700 2.881 0 0.000
5000.00 1493.15 100.130080 0.6606582793699638 0.685032 258.504830 -1223269.676516 35.547863 -146.349709 2006.510996 137.530201 -8.079 0.000 2.716546 3.034743 2.920 0 0.000
5000.00 1488.15 100.128787 0.6132255850006776 0.637747 256.915681 -1225615.254326 35.410150 -139.344116 1945.831030 136.105157 -8.134 0.000 2.718960 3.019098 2.957 0 0.000
5000.00 1483.15 100.127435 0.5692551597271565 0.593616 255.419469 -1227813.787423 35.282429 -132.786358 1889.554221 134.794965 -8.190 0.000 2.721425 3.007998 2.995 0 0.000
5000.00 1478.15 100.126044 0.5285562435928100 0.552529 254.011457 -1229873.563237 35.163818 -126.667942 1837.460988 131.188237 -8.245 0.000 2.723877 2.999962 3.032 0 0.000
5000.00 1473.15 100.124623 0.4909047845036351 0.514329 252.685343 -1231804.941514 35.053469 -120.971288 1789.270853 130.228788 -8.302 0.000 2.726254 2.994102 3.069 0 0.000
5000.00 1468.15 100.123179 0.4560872291629688 0.478856 251.428887 -1233626.839737 34.950649 -115.677139 1744.703555 129.347839 -8.358 0.000 2.728493 2.989857 3.106 0 0.000
5000.00 1463.15 100.121711 0.4239039549164971 0.445951 250.236094 -1235348.763239 34.854738 -110.765489 1703.488253 128.537876 -8.415 0.000 2.730531 2.986846 3.144 0 0.000
5000.00 1458.15 100.120219 0.3941735109826899 0.415465 249.101746 -1236978.938363 34.765218 -106.216680 1665.373000 127.792317 -8.472 0.000 2.732310 2.984795 3.184 0 0.000
5000.00 1453.15 100.118735 0.3662466941718345 0.386781 248.004729 -1238549.270861 34.681199 -101.931002 1629.195041 127.093539 -8.530 0.000 2.733564 2.983501 3.226 0 0.000
5000.00 1448.15 100.117235 0.3405351687211743 0.360332 246.957869 -1240041.084549 34.602802 -97.986896 1595.744707 126.449251 -8.588 0.000 2.734365 2.982873 3.272 0 0.000
5000.00 1443.15 100.115710 0.3169216091498275 0.336013 245.958450 -1241458.671366 34.529760 -94.369332 1564.855804 125.855507 -8.646 0.000 2.734671 2.982767 3.320 0 0.000
5000.00 1438.15 100.114157 0.2952853725990732 0.313711 245.003514 -1242806.694074 34.461838 -91.061471 1536.347958 125.308489 -8.705 0.000 2.734443 2.983070 3.371 0 0.000
5000.00 1433.15 100.112573 0.2755197756020885 0.293328 244.090465 -1244089.292379 34.398833 -88.047903 1510.109292 124.806892 -8.765 0.000 2.733657 2.983690 3.426 0 0.000
5000.00 1428.15 100.110960 0.2575235024083354 0.274765 243.216955 -1245310.257243 34.340547 -85.313465 1485.911564 124.343923 -8.824 0.000 2.732305 2.984548 3.485 0 0.000
5000.00 1423.15 100.109321 0.2411940930482577 0.257922 242.380595 -1246473.448397 34.286765 -82.842367 1463.655987 123.918512 -8.885 0.000 2.730396 2.985585 3.547 0 0.000
5000.00 1418.15 100.107660 0.2264240601048982 0.242691 241.578927 -1247582.822013 34.237246 -80.617719 1443.202682 123.527816 -8.945 0.000 2.727951 2.986748 3.613 0 0.000
5000.00 1413.15 100.105985 0.2130998972971903 0.228958 240.809373 -1248642.494955 34.191719 -78.621491 1424.408846 123.168981 -9.006 0.000 2.725006 2.987999 3.683 0 0.000
5000.00 1408.15 100.104304 0.2011033704820456 0.216600 240.069255 -1249656.703803 34.149889 -76.834811 1407.129431 122.839146 -9.067 0.000 2.721602 2.989306 3.756 0 0.000
5000.00 1403.15 100.102623 0.1903142998593599 0.205495 239.355846 -1250629.712138 34.111443 -75.238465 1391.219684 122.535491 -9.129 0.000 2.717787 2.990647 3.832 0 0.000
5000.00 1398.15 100.100906 0.1803272664093199 0.195240 238.662368 -1251570.608787 34.075037 -73.797193 1376.288590 122.238628 -9.192 0.000 2.713275 2.992099 3.921 0 0.000
5000.00 1393.15 100.099213 0.1713778617119221 0.186061 237.991403 -1252477.084540 34.041600 -72.514884 1362.503231 121.965509 -9.254 0.000 2.708449 2.993541 4.013 0 0.000
