Title: MORB_Gale2013-2

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.150679 1.0000000000000000 1.000000 275.831313 -1181496.510452 36.371938 -180.853761 2524.281607 149.693507 -7.247 0.000 2.753515 0.000000 1.926 0 0.000
5000.00 1568.15 100.150837 1.0000000000000000 1.000000 275.355129 -1182247.243246 36.359448 -180.910141 2524.347048 149.694320 -7.296 0.000 2.754465 0.000000 1.946 0 0.000
5000.00 1563.15 100.151002 1.0000000000000000 1.000000 274.877430 -1182998.065484 36.346962 -180.966683 2524.414834 149.695164 -7.346 0.000 2.755416 0.000000 1.965 0 0.000
5000.00 1558.15 100.151172 1.0000000000000000 1.000000 274.398206 -1183748.978798 36.334480 -181.023392 2524.485001 149.696036 -7.396 0.000 2.756367 0.000000 1.985 0 0.000
5000.00 1553.15 100.151348 1.0000000000000000 1.000000 273.917448 -1184499.984853 36.322002 -181.080274 2524.557583 149.696939 -7.447 0.000 2.757319 0.000000 2.005 0 0.000
5000.00 1548.15 100.151530 1.0000000000000000 1.000000 273.435145 -1185251.085347 36.309528 -181.137333 2524.632616 149.697872 -7.498 0.000 2.758271 0.000000 2.025 0 0.000
5000.00 1543.15 100.151717 1.0000000000000000 1.000000 272.951287 -1186002.282016 36.297059 -181.194575 2524.710138 149.698836 -7.549 0.000 2.759224 0.000000 2.046 0 0.000
5000.00 1538.15 100.151912 1.0000000000000000 1.000000 272.465864 -1186753.576632 36.284593 -181.252005 2524.790185 149.699832 -7.600 0.000 2.760177 0.000000 2.066 0 0.000
5000.00 1533.15 100.152137 0.9953072698317722 0.995984 271.841825 -1187715.585142 36.249431 -180.812063 2520.059872 149.522973 -7.652 0.000 2.760985 3.228157 2.090 0 0.000
5000.00 1528.15 100.152631 0.9645883058372937 0.969599 270.459829 -1189839.813536 36.088556 -177.609464 2488.218104 148.360982 -7.704 0.000 2.760849 3.232607 2.132 0 0.000
5000.00 1523.15 100.153330 0.9351819026201597 0.944192 269.120858 -1191895.180751 35.934361 -174.539837 2457.009686 147.251184 -7.757 0.000 2.760521 3.237110 2.175 0 0.000
