Title: MORB_Gale2013_0

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1673.15 100.138469 1.0000000000000000 1.000000 289.872286 -1173579.586264 37.338980 -224.897695 2936.819171 150.549328 -6.318 0.000 2.681875 0.000000 1.503 0.0225083 0.000
5000.00 1663.15 100.138585 1.0000000000000000 1.000000 288.970094 -1175086.656683 37.309715 -224.676868 2936.349295 150.546068 -6.406 0.000 2.683982 0.000000 1.537 0.0224878 0.000
5000.00 1653.15 100.138718 1.0000000000000000 1.000000 288.062516 -1176593.926467 37.280468 -224.457232 2935.852942 150.542921 -6.495 0.000 2.686091 0.000000 1.572 0.0224681 0.000
5000.00 1643.15 100.138867 1.0000000000000000 1.000000 287.149485 -1178101.404344 37.251241 -224.238813 2935.330289 150.539889 -6.585 0.000 2.688202 0.000000 1.607 0.0224492 0.000
5000.00 1633.15 100.139034 1.0000000000000000 1.000000 286.230934 -1179609.099368 37.222033 -224.021638 2934.781521 150.536973 -6.676 0.000 2.690316 0.000000 1.643 0.022431 0.000
5000.00 1623.15 100.139218 1.0000000000000000 1.000000 285.306794 -1181117.020931 37.192845 -223.805736 2934.206828 150.534177 -6.768 0.000 2.692432 0.000000 1.679 0.0224137 0.000
5000.00 1613.15 100.139420 1.0000000000000000 1.000000 284.376993 -1182625.178783 37.163678 -223.591135 2933.606410 150.531502 -6.862 0.000 2.694551 0.000000 1.716 0.0223972 0.000
5000.00 1603.15 100.139641 1.0000000000000000 1.000000 283.441461 -1184133.583049 37.134531 -223.377867 2932.980473 150.528950 -6.956 0.000 2.696672 0.000000 1.753 0.0223817 0.000
5000.00 1593.15 100.139882 1.0000000000000000 1.000000 282.500125 -1185642.244248 37.105407 -223.165963 2932.329234 150.526525 -7.052 0.000 2.698795 0.000000 1.790 0.0223671 0.000
5000.00 1583.15 100.140142 1.0000000000000000 1.000000 281.552910 -1187151.173312 37.076304 -222.955455 2931.652917 150.524229 -7.149 0.000 2.700920 0.000000 1.828 0.0223536 0.000
5000.00 1573.15 100.140422 1.0000000000000000 1.000000 280.599739 -1188660.381607 37.047224 -222.746379 2930.951756 150.522065 -7.247 0.000 2.703048 0.000000 1.867 0.022341 0.000
5000.00 1563.15 100.140723 1.0000000000000000 1.000000 279.640536 -1190169.880957 37.018168 -222.538769 2930.225996 150.520036 -7.346 0.000 2.705178 0.000000 1.905 0.0223296 0.000
5000.00 1553.15 100.141046 1.0000000000000000 1.000000 278.675222 -1191679.683665 36.989135 -222.332663 2929.475892 150.518145 -7.447 0.000 2.707310 0.000000 1.945 0.0223194 0.000
5000.00 1543.15 100.141391 1.0000000000000000 1.000000 277.703717 -1193189.802543 36.960127 -222.128098 2928.701708 150.516396 -7.549 0.000 2.709444 0.000000 1.985 0.0223103 0.000
5000.00 1533.15 100.141759 1.0000000000000000 1.000000 276.725937 -1194700.250930 36.931143 -221.925115 2927.903722 150.514790 -7.652 0.000 2.711580 0.000000 2.025 0.0223025 0.000
5000.00 1523.15 100.142150 1.0000000000000000 1.000000 275.741799 -1196211.042729 36.902186 -221.723756 2927.082224 150.513333 -7.757 0.000 2.713719 0.000000 2.066 0.022296 0.000
5000.00 1513.15 100.141679 0.9487668034827966 0.956615 273.300079 -1199908.837373 36.629723 -216.084114 2872.865003 148.571242 -7.863 0.000 2.711463 3.228421 2.143 0.0239355 0.000
5000.00 1503.15 95.011936 0.9483104647455903 0.956369 258.649353 -1138755.773670 34.780255 -209.411507 2750.798147 140.539945 -7.970 0.000 2.708759 3.236332 2.224 0.0256862 0.000
5000.00 1493.15 90.101963 0.9512542899241440 0.959015 244.767732 -1080161.065788 33.028554 -203.368638 2636.810750 132.990146 -8.079 0.000 2.705925 3.244588 2.305 0.0274252 0.000
5000.00 1483.15 85.711299 0.9539857565902690 0.961468 232.337894 -1027932.577022 31.463294 -197.951140 2534.218769 126.250689 -8.190 0.000 2.702967 3.253187 2.388 0.0291473 0.000
5000.00 1473.15 81.768928 0.9527173593162756 0.959891 221.106184 -981277.531443 30.055775 -192.538525 2436.880676 117.119645 -8.302 0.000 2.700241 3.207149 2.468 0.0311164 0.000
5000.00 1463.15 77.904423 0.9176396808412158 0.923870 209.594616 -936057.753558 28.645858 -182.314539 2302.623240 110.643002 -8.415 0.000 2.701229 2.942150 2.503 0.0361026 0.000
5000.00 1453.15 71.488971 0.9116394923497373 0.917560 191.980878 -855712.456629 26.283197 -170.310611 2145.229916 101.128846 -8.530 0.000 2.702400 2.915283 2.529 0.042407 0.000
5000.00 1443.15 65.173948 0.9161557798235809 0.921623 174.835117 -776542.764870 23.962081 -159.354739 2001.679116 91.952665 -8.646 0.000 2.703744 2.909606 2.551 0.0493508 0.000
5000.00 1433.15 59.711483 0.9224275644574956 0.927500 160.018422 -708182.266379 21.952130 -149.896741 1878.876374 84.049915 -8.765 0.000 2.705201 2.910383 2.571 0.0566934 0.000
5000.00 1423.15 55.081699 0.9277401326855920 0.932490 147.439431 -650393.012523 20.246176 -141.701849 1773.776947 77.352258 -8.885 0.000 2.706738 2.912032 2.590 0.0644181 0.000
5000.00 1413.15 51.103862 0.9322678064267089 0.936775 136.615139 -600875.811319 18.778616 -134.518693 1682.583829 71.598690 -9.006 0.000 2.708294 2.915367 2.608 0.0725054 0.000
5000.00 1403.15 47.645042 0.9360894118075178 0.940471 127.188488 -557949.085179 17.501091 -128.163538 1602.337548 66.594767 -9.129 0.000 2.709720 2.922799 2.627 0.0809248 0.000
5000.00 1393.15 44.612786 0.9046542244205763 0.915979 118.492404 -521057.241583 16.364672 -120.783846 1490.287648 61.717088 -9.254 0.000 2.692458 3.093627 2.727 0.0927889 0.000
5000.00 1383.15 40.376548 0.8927530455579344 0.907329 107.138759 -473161.531642 14.907077 -113.127536 1362.153348 55.555843 -9.381 0.000 2.665037 3.134572 2.868 0.10715 0.000
5000.00 1373.15 36.060523 0.9046070362828315 0.917727 95.942939 -425339.975016 13.460448 -106.556640 1253.622375 49.639568 -9.510 0.000 2.640699 3.106225 2.991 0.121663 0.000
5000.00 1363.15 32.632671 0.9140247494206721 0.925965 87.005635 -387162.049347 12.299973 -101.048510 1166.608438 44.927053 -9.640 0.000 2.618858 3.080944 3.099 0.136295 0.000
5000.00 1353.15 29.837600 0.9216466566587622 0.932620 79.684671 -355880.272434 11.345051 -96.333480 1095.103686 41.075970 -9.773 0.000 2.599065 3.058330 3.196 0.151026 0.000
5000.00 1343.15 27.509130 0.9279233359493446 0.938095 73.560589 -329703.030453 10.542860 -92.227843 1035.140675 37.862508 -9.907 0.000 2.580974 3.038002 3.282 0.165839 0.000
5000.00 1333.15 25.534899 0.9314312148555398 0.941194 68.340315 -307426.826705 9.856384 -88.543970 983.206825 35.112781 -10.044 0.000 2.563823 3.020816 3.366 0.180914 0.000
5000.00 1323.15 23.792849 0.9346055294172297 0.944008 63.729708 -287681.360143 9.246612 -85.207301 937.562411 32.678522 -10.183 0.000 2.547514 3.005235 3.449 0.196229 0.000
5000.00 1313.15 22.245253 0.9389371413719745 0.947788 59.636333 -270058.294622 8.702302 -82.209963 897.713948 30.525973 -10.323 0.000 2.532378 2.989576 3.524 0.211573 0.000
5000.00 1303.15 20.894807 0.9426408308350497 0.951021 56.053072 -254629.194313 8.224234 -79.499742 862.893834 28.653534 -10.466 0.000 2.518250 2.975360 3.591 0.226935 0.000
5000.00 1293.15 19.703881 0.9458367138340048 0.953813 52.883869 -240981.048608 7.800053 -77.026484 831.792006 26.995857 -10.611 0.000 2.504997 2.962371 3.651 0.242307 0.000
5000.00 1283.15 18.643968 0.9486278688978123 0.956253 50.055805 -228799.859679 7.420352 -74.753512 803.923074 25.520567 -10.758 0.000 2.492509 2.950510 3.705 0.257679 0.000
5000.00 1273.15 17.693277 0.9510884247246715 0.958407 47.512943 -217845.348281 7.077913 -72.651396 778.751967 24.197488 -10.908 0.000 2.480697 2.939671 3.754 0.273039 0.000
5000.00 1263.15 16.834771 0.9532751348588884 0.960324 45.211425 -207929.244148 6.767071 -70.696583 755.857425 23.002982 -11.060 0.000 2.469487 2.929757 3.797 0.288375 0.000
5000.00 1253.15 16.054907 0.9552329959207715 0.962044 43.116293 -198901.530116 6.483303 -68.869959 734.902891 21.918228 -11.214 0.000 2.458816 2.920683 3.835 0.303674 0.000
5000.00 1243.15 15.342773 0.9569982446444775 0.963596 41.199320 -190641.064747 6.222951 -67.155837 715.616133 20.928045 -11.371 0.000 2.448632 2.912374 3.870 0.318924 0.000
5000.00 1233.15 14.689478 0.9586004674889620 0.965008 39.437440 -183048.867820 5.983026 -65.541203 697.774532 20.020046 -11.531 0.000 2.438890 2.904760 3.899 0.334112 0.000
5000.00 1223.15 14.087699 0.9600641077888076 0.966299 37.811615 -176043.217602 5.761054 -64.015165 681.194259 19.184022 -11.693 0.000 2.429554 2.897776 3.925 0.349223 0.000
5000.00 1213.15 13.531349 0.9614095562066799 0.967489 36.305979 -169556.007443 5.554972 -62.568526 665.722178 18.411479 -11.857 0.000 2.420593 2.891363 3.947 0.364244 0.000
5000.00 1203.15 13.015328 0.9626539484199247 0.968590 34.907199 -163529.994531 5.363046 -61.193467 651.229693 17.695292 -12.025 0.000 2.411982 2.885462 3.966 0.379159 0.000
5000.00 1193.15 12.533950 0.9583616655546826 0.965760 33.579289 -157922.776118 5.183108 -59.820000 636.512924 17.008939 -12.195 0.000 2.399706 2.940734 4.001 0.397328 0.000
5000.00 1183.15 12.015986 0.9616407003008598 0.968347 32.206224 -152075.393396 4.994940 -58.515571 622.345319 16.305300 -12.368 0.000 2.388971 2.915340 4.028 0.414517 0.000
5000.00 1173.15 11.558935 0.9631307194993211 0.969624 30.979660 -146870.616891 4.826659 -57.285007 609.327737 15.678480 -12.544 0.000 2.378774 2.906714 4.052 0.431484 0.000
5000.00 1163.15 11.136596 0.9645477698046290 0.970830 29.843239 -142045.236933 4.670345 -56.114736 597.125146 15.099185 -12.724 0.000 2.369104 2.898056 4.072 0.448195 0.000
5000.00 1153.15 10.745575 0.9658996787712590 0.971973 28.788083 -137562.579062 4.524856 -54.999558 585.653017 14.562718 -12.906 0.000 2.359950 2.889396 4.088 0.464622 0.000
