Title: Gale2013MORB-2

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.146745 1.0000000000000000 1.000000 275.359113 -1183538.441404 36.463451 -182.821648 2486.200526 149.539565 -7.247 0.000 2.746497 0.000000 2.023 0 0.000
5000.00 1568.15 100.146900 1.0000000000000000 1.000000 274.883408 -1184288.358240 36.451148 -182.908755 2486.264508 149.540361 -7.296 0.000 2.747428 0.000000 2.043 0 0.000
5000.00 1563.15 100.147060 1.0000000000000000 1.000000 274.406190 -1185038.362700 36.438850 -182.996021 2486.330785 149.541185 -7.346 0.000 2.748360 0.000000 2.063 0 0.000
5000.00 1558.15 100.147227 1.0000000000000000 1.000000 273.927448 -1185788.456383 36.426555 -183.083450 2486.399389 149.542038 -7.396 0.000 2.749292 0.000000 2.083 0 0.000
5000.00 1553.15 100.147399 1.0000000000000000 1.000000 273.447173 -1186538.640921 36.414264 -183.171048 2486.470356 149.542921 -7.447 0.000 2.750224 0.000000 2.103 0 0.000
5000.00 1548.15 100.147577 1.0000000000000000 1.000000 272.965355 -1187288.917981 36.401978 -183.258819 2486.543719 149.543833 -7.498 0.000 2.751158 0.000000 2.124 0 0.000
5000.00 1543.15 100.147760 1.0000000000000000 1.000000 272.481983 -1188039.289264 36.389695 -183.346770 2486.619517 149.544776 -7.549 0.000 2.752091 0.000000 2.145 0 0.000
5000.00 1538.15 100.147950 1.0000000000000000 1.000000 271.997048 -1188789.756509 36.377417 -183.434904 2486.697784 149.545749 -7.600 0.000 2.753025 0.000000 2.166 0 0.000
5000.00 1533.15 100.147654 0.9835108637861324 0.985921 271.065079 -1190215.028335 36.287854 -181.709972 2469.111697 148.934325 -7.652 0.000 2.753065 3.232267 2.202 0 0.000
5000.00 1528.15 100.147319 0.9555706810813162 0.961945 269.803277 -1192140.263794 36.143199 -178.771533 2439.610845 147.891791 -7.704 0.000 2.752488 3.234950 2.249 0 0.000
5000.00 1523.15 100.147203 0.9282435334805164 0.938369 268.555789 -1194041.309743 36.001354 -175.907878 2410.411338 146.872654 -7.757 0.000 2.751746 3.238771 2.297 0 0.000
5000.00 1518.15 100.147283 0.9017942180208365 0.915436 267.333051 -1195902.038202 35.863780 -173.140801 2381.696279 145.887777 -7.810 0.000 2.750823 3.242904 2.347 0 0.000
5000.00 1513.15 100.147238 0.8667556388713785 0.883589 265.923616 -1198036.932220 35.713147 -168.964487 2340.282376 144.666956 -7.863 0.000 2.750789 3.209707 2.392 0 0.000
5000.00 1508.15 100.145559 0.7865553751555431 0.805203 263.531950 -1201619.594091 35.486448 -157.413052 2235.140614 142.189866 -7.917 0.000 2.756723 3.092232 2.405 0 0.000
5000.00 1503.15 100.143779 0.7122138944296165 0.731525 261.311524 -1204930.691660 35.280581 -146.491472 2137.136065 139.928205 -7.970 0.000 2.763563 3.042667 2.411 0 0.000
5000.00 1498.15 100.142117 0.6450140420750146 0.664147 259.272897 -1207960.064587 35.095812 -136.474490 2048.402285 137.905966 -8.025 0.000 2.771191 3.015944 2.412 0 0.000
5000.00 1493.15 100.140602 0.5851345391595476 0.603545 257.412878 -1210714.769436 34.929639 -127.464669 1969.587923 136.117321 -8.079 0.000 2.779473 3.000054 2.408 0 0.000
5000.00 1488.15 100.139220 0.5312601513306917 0.548573 255.698823 -1213244.998079 34.778608 -119.287001 1898.858418 134.518970 -8.134 0.000 2.788463 2.989760 2.399 0 0.000
5000.00 1483.15 100.137958 0.4823818279083202 0.498342 254.105654 -1215589.254487 34.640094 -111.807315 1834.799562 133.077733 -8.190 0.000 2.798231 2.982779 2.384 0 0.000
5000.00 1478.15 100.136806 0.4377098922018687 0.452146 252.615692 -1217774.730910 34.512064 -104.920526 1776.299282 130.192438 -8.245 0.000 2.808864 2.977955 2.363 0 0.000
5000.00 1473.15 100.135753 0.3966023314390554 0.409403 251.213607 -1219824.855924 34.392897 -98.540455 1722.451748 129.158522 -8.302 0.000 2.820488 2.974631 2.336 0 0.000
5000.00 1468.15 100.134784 0.3585584759064163 0.369658 249.883265 -1221764.002498 34.281349 -92.600165 1672.546371 128.207821 -8.358 0.000 2.833262 2.972405 2.301 0 0.000
5000.00 1463.15 100.133884 0.3231792779429842 0.332544 248.614733 -1223607.156572 34.176458 -87.046331 1626.015058 127.328462 -8.415 0.000 2.847397 2.971017 2.258 0 0.000
5000.00 1458.15 100.133031 0.2901433499259722 0.297765 247.399962 -1225366.303534 34.077485 -81.835935 1582.401625 126.510895 -8.472 0.000 2.863185 2.970283 2.205 0 0.000
5000.00 1453.15 100.132196 0.2591966191064893 0.265084 246.232517 -1227050.825548 33.983892 -76.935157 1541.349610 125.747529 -8.530 0.000 2.881022 2.970064 2.141 0 0.000
5000.00 1448.15 100.131340 0.2301525856240875 0.234332 245.107534 -1228667.562622 33.895334 -72.320202 1502.603132 125.032582 -8.588 0.000 2.901443 2.970259 2.061 0 0.000
5000.00 1443.15 100.130419 0.2029137023835025 0.205433 244.022148 -1230220.279233 33.811691 -67.982402 1466.029137 124.362254 -8.646 0.000 2.925100 2.970803 1.964 0 0.000
5000.00 1438.15 100.129336 0.1768507269337281 0.177804 242.964390 -1231724.889756 33.730550 -63.882772 1430.915173 123.703589 -8.705 0.000 2.952593 2.971947 1.854 0 0.000
5000.00 1433.15 100.128167 0.1527961016108594 0.152374 241.950629 -1233159.562176 33.654225 -60.150065 1398.202803 123.086162 -8.765 0.000 2.983452 2.973721 1.731 0 0.000
5000.00 1428.15 100.127070 0.1317132349476691 0.130228 241.001065 -1234498.611485 33.585160 -56.938481 1368.590144 122.524826 -8.824 0.000 3.015293 2.976198 1.602 0 0.000
5000.00 1423.15 100.126165 0.1138658484180003 0.111702 240.122654 -1235734.918977 33.523638 -54.305350 1342.333206 122.026678 -8.885 0.000 3.044599 2.979457 1.486 0 0.000
5000.00 1418.15 100.125441 0.0989295667529951 0.096430 239.309230 -1236877.743525 33.468970 -52.187469 1319.006156 121.585275 -8.945 0.000 3.069143 2.983314 1.389 0 0.000
5000.00 1413.15 100.124775 0.0863209773885104 0.083732 238.548143 -1237943.417953 33.420150 -50.468113 1298.003756 121.190891 -9.006 0.000 3.088591 2.987474 1.314 0 0.000
5000.00 1408.15 100.124021 0.0755502808822889 0.073027 237.828443 -1238945.368462 33.376423 -49.047447 1278.893858 120.835981 -9.067 0.000 3.103504 2.991676 1.257 0 0.000
5000.00 1403.15 100.123074 0.0662934973012230 0.063924 237.142907 -1239892.260239 33.337335 -47.857488 1261.462911 120.516077 -9.129 0.000 3.114653 2.995730 1.213 0 0.000
5000.00 1398.15 100.121945 0.0490919040652812 0.047412 236.243351 -1241132.442423 33.293831 -45.728276 1223.213940 119.931814 -9.192 0.000 3.113744 3.001920 1.210 0 0.000
5000.00 1393.15 100.120536 0.0379930592266599 0.036694 235.507260 -1242134.905027 33.263867 -44.336115 1198.279777 119.540355 -9.254 0.000 3.116446 3.005830 1.185 0 0.000
5000.00 1388.15 100.119072 0.0299320271013967 0.028880 234.852508 -1243019.611937 33.241174 -43.314405 1179.747593 119.243162 -9.318 0.000 3.121575 3.008638 1.144 0 0.000
5000.00 1383.15 100.117663 0.0238881946900436 0.023007 234.251600 -1243827.410698 33.223068 -42.541671 1165.445010 119.007796 -9.381 0.000 3.128934 3.010780 1.090 0 0.000
5000.00 1378.15 100.116363 0.0192391321295464 0.018483 233.687712 -1244583.027512 33.207937 -41.943584 1154.052492 118.814590 -9.445 0.000 3.138140 3.012510 1.024 0 0.000
5000.00 1373.15 100.111046 0.0098533338603929 0.009540 232.984019 -1245457.245692 33.196774 -40.870824 1132.138366 118.461715 -9.510 0.000 3.114698 3.014732 1.124 0 0.000
5000.00 1368.15 100.105100 0.0017346956491862 0.001706 232.298885 -1246291.642403 33.189745 -39.908116 1113.065000 118.300942 -9.575 0.000 3.066813 3.016059 1.369 0 0.000
5000.00 1363.15 100.102992 0.0000000000000000 0.000000 231.805761 -1246928.065818 33.183166 -39.686216 1107.769962 118.194156 -9.640 0.000 0.000000 3.016680 1.388 0 0.000
5000.00 1358.15 100.102144 0.0000000000000000 0.000000 231.360323 -1247519.233023 33.176124 -39.682115 1106.080298 118.135796 -9.706 0.000 0.000000 3.017295 1.388 0 0.000
5000.00 1353.15 100.101293 0.0000000000000000 0.000000 230.913461 -1248110.062987 33.169077 -39.677992 1104.390449 118.077135 -9.773 0.000 0.000000 3.017910 1.388 0 0.000
5000.00 1348.15 100.100439 0.0000000000000000 0.000000 230.465167 -1248700.554457 33.162024 -39.673847 1102.700413 118.018171 -9.840 0.000 0.000000 3.018526 1.388 0 0.000
5000.00 1343.15 100.099582 0.0000000000000000 0.000000 230.015431 -1249290.706169 33.154964 -39.669681 1101.010188 117.958900 -9.907 0.000 0.000000 3.019143 1.388 0 0.000
