Title: Gale2013MORB-6

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.155117 1.0000000000000000 1.000000 276.118204 -1179332.845580 36.271464 -176.020646 2541.958550 150.360422 -7.247 0.000 2.761265 0.000000 1.803 0 0.000
5000.00 1568.15 100.155279 1.0000000000000000 1.000000 275.639907 -1180086.964172 36.258889 -176.027302 2542.025563 150.361255 -7.296 0.000 2.762227 0.000000 1.822 0 0.000
5000.00 1563.15 100.155448 1.0000000000000000 1.000000 275.160088 -1180841.174215 36.246318 -176.034125 2542.094978 150.362119 -7.346 0.000 2.763190 0.000000 1.841 0 0.000
5000.00 1558.15 100.155622 1.0000000000000000 1.000000 274.678738 -1181595.477373 36.233751 -176.041119 2542.166828 150.363012 -7.396 0.000 2.764153 0.000000 1.860 0 0.000
5000.00 1553.15 100.155802 1.0000000000000000 1.000000 274.195846 -1182349.875345 36.221188 -176.048290 2542.241152 150.363937 -7.447 0.000 2.765116 0.000000 1.880 0 0.000
5000.00 1548.15 100.155988 1.0000000000000000 1.000000 273.711404 -1183104.369868 36.208629 -176.055642 2542.317984 150.364892 -7.498 0.000 2.766081 0.000000 1.899 0 0.000
5000.00 1543.15 100.156335 0.9776269207182410 0.980713 272.564748 -1184882.329612 36.087305 -173.702099 2519.955304 149.514043 -7.549 0.000 2.766655 3.219549 1.931 0 0.000
5000.00 1538.15 100.156950 0.9445618167189397 0.952043 271.106963 -1187139.354037 35.914282 -170.215435 2486.182335 148.258162 -7.600 0.000 2.766862 3.223848 1.969 0 0.000
5000.00 1533.15 100.157778 0.9130376987205442 0.924527 269.700321 -1189314.413680 35.749095 -166.884833 2453.153565 147.063360 -7.652 0.000 2.766869 3.228200 2.008 0 0.000
5000.00 1528.15 100.158809 0.8829183035017150 0.898074 268.340501 -1191414.431478 35.591086 -163.695198 2420.764906 145.924364 -7.704 0.000 2.766663 3.232602 2.048 0 0.000
5000.00 1523.15 100.160032 0.8540852286314475 0.872604 267.023718 -1193445.447971 35.439684 -160.633435 2388.929402 144.836589 -7.757 0.000 2.766231 3.237052 2.090 0 0.000
5000.00 1518.15 100.161435 0.8264355511519161 0.848049 265.746647 -1195412.736744 35.294389 -157.688187 2357.575494 143.796047 -7.810 0.000 2.765559 3.241545 2.133 0 0.000
5000.00 1513.15 100.162080 0.7630115195173149 0.785647 263.669800 -1198572.132115 35.096931 -148.860485 2275.201022 141.768713 -7.863 0.000 2.771647 3.155233 2.133 0 0.000
5000.00 1508.15 100.162629 0.7039657843033575 0.726813 261.729092 -1201513.780114 34.915248 -140.486563 2197.809859 139.902507 -7.917 0.000 2.778557 3.108656 2.127 0 0.000
5000.00 1503.15 100.163152 0.6493020170114717 0.671751 259.918489 -1204249.367534 34.747890 -132.604432 2125.570848 138.191460 -7.970 0.000 2.786238 3.079703 2.117 0 0.000
5000.00 1498.15 100.163701 0.5985644695278157 0.620141 258.222109 -1206804.978817 34.593000 -125.172928 2057.966337 136.617533 -8.025 0.000 2.794748 3.059958 2.101 0 0.000
5000.00 1493.15 100.164325 0.5514605191695190 0.571807 256.628457 -1209199.798026 34.449228 -118.172993 1994.671679 135.167944 -8.079 0.000 2.804131 3.045755 2.080 0 0.000
5000.00 1488.15 100.165063 0.5077805026318888 0.526638 255.128576 -1211448.915703 34.315526 -111.595734 1935.452736 133.832763 -8.134 0.000 2.814422 3.035227 2.053 0 0.000
