Title: Gale2013MORB-3

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.151629 1.0000000000000000 1.000000 276.068256 -1181512.542496 36.316498 -177.932084 2546.336395 150.150899 -7.247 0.000 2.757745 0.000000 1.844 0 0.000
5000.00 1568.15 100.151788 1.0000000000000000 1.000000 275.590617 -1182265.562026 36.303898 -177.955368 2546.401945 150.151714 -7.296 0.000 2.758706 0.000000 1.863 0 0.000
5000.00 1563.15 100.151952 1.0000000000000000 1.000000 275.111459 -1183018.670982 36.291302 -177.978816 2546.469844 150.152558 -7.346 0.000 2.759668 0.000000 1.883 0 0.000
5000.00 1558.15 100.152123 1.0000000000000000 1.000000 274.630771 -1183771.870994 36.278710 -178.002430 2546.540126 150.153432 -7.396 0.000 2.760631 0.000000 1.902 0 0.000
5000.00 1553.15 100.152299 1.0000000000000000 1.000000 274.148544 -1184525.163725 36.266122 -178.026217 2546.612827 150.154337 -7.447 0.000 2.761594 0.000000 1.922 0 0.000
5000.00 1548.15 100.152481 1.0000000000000000 1.000000 273.664768 -1185278.550871 36.253538 -178.050182 2546.687983 150.155271 -7.498 0.000 2.762557 0.000000 1.942 0 0.000
5000.00 1543.15 100.152670 1.0000000000000000 1.000000 273.179432 -1186032.034165 36.240959 -178.074331 2546.765629 150.156237 -7.549 0.000 2.763522 0.000000 1.962 0 0.000
5000.00 1538.15 100.153079 0.9808766352947289 0.983560 272.127724 -1187659.078967 36.135460 -176.080915 2527.399802 149.429216 -7.600 0.000 2.764039 3.224027 1.993 0 0.000
5000.00 1533.15 100.153821 0.9487583954508514 0.955803 270.696166 -1189870.835833 35.967086 -172.711600 2494.155958 148.209326 -7.652 0.000 2.764073 3.228444 2.032 0 0.000
5000.00 1528.15 100.154774 0.9180715018027277 0.929115 269.312081 -1192006.563907 35.806012 -169.486548 2461.550330 147.046177 -7.704 0.000 2.763904 3.232915 2.073 0 0.000
5000.00 1523.15 100.155925 0.8886951036947738 0.903415 267.971612 -1194072.421822 35.651658 -166.392378 2429.490878 145.935082 -7.757 0.000 2.763519 3.237437 2.115 0 0.000
5000.00 1518.15 100.156992 0.8444901837459053 0.862111 266.299639 -1196633.569599 35.476738 -160.864077 2375.573931 144.416007 -7.810 0.000 2.765471 3.183940 2.142 0 0.000
5000.00 1513.15 100.157576 0.7793939872102388 0.798356 264.175269 -1199863.930363 35.275170 -151.790663 2291.301239 142.336740 -7.863 0.000 2.771884 3.106325 2.142 0 0.000
5000.00 1508.15 100.158051 0.7193982315286475 0.738868 262.204609 -1202849.487608 35.090720 -143.281454 2213.001371 140.439813 -7.917 0.000 2.779049 3.067069 2.136 0 0.000
5000.00 1503.15 100.158469 0.6637208150337914 0.683040 260.363605 -1205628.958774 34.920602 -135.249109 2139.753264 138.696982 -7.970 0.000 2.787055 3.042993 2.125 0 0.000
5000.00 1498.15 100.158882 0.6118592555341879 0.630508 258.635371 -1208229.895997 34.762853 -127.644800 2070.977723 137.088932 -8.025 0.000 2.795985 3.026624 2.108 0 0.000
5000.00 1493.15 100.159336 0.5634995914799074 0.581076 257.007912 -1210672.216719 34.616073 -120.445746 2006.322894 135.602348 -8.079 0.000 2.805916 3.014829 2.085 0 0.000
5000.00 1488.15 100.159874 0.5184342653153654 0.534633 255.472223 -1212971.108711 34.479213 -113.643167 1945.558918 134.227406 -8.134 0.000 2.816917 3.006054 2.056 0 0.000
5000.00 1483.15 100.160530 0.4764995500944281 0.491103 254.020890 -1215139.127994 34.351414 -107.232645 1888.497604 132.955936 -8.190 0.000 2.829058 2.999433 2.020 0 0.000
5000.00 1478.15 100.161332 0.4375379033273206 0.450399 252.648913 -1217185.014214 34.231920 -101.208131 1834.945577 130.459622 -8.245 0.000 2.842414 2.994431 1.977 0 0.000
5000.00 1473.15 100.162299 0.4013736268533948 0.412403 251.350347 -1219118.683888 34.120016 -95.557871 1784.676205 129.512063 -8.302 0.000 2.857081 2.990687 1.926 0 0.000
5000.00 1468.15 100.163448 0.3678438419916379 0.377000 250.116486 -1220953.942090 34.015083 -90.269941 1737.473729 128.637068 -8.358 0.000 2.873160 2.987955 1.868 0 0.000
5000.00 1463.15 100.164788 0.3367980737444851 0.344081 248.942447 -1222698.786947 33.916589 -85.332559 1693.136214 127.828379 -8.415 0.000 2.890756 2.986061 1.803 0 0.000
5000.00 1458.15 100.166623 0.3070332561331521 0.312514 247.791025 -1224413.537103 33.821692 -80.589532 1649.326938 127.047804 -8.472 0.000 2.909673 2.985218 1.731 0 0.000
5000.00 1453.15 100.168841 0.2792538336897827 0.283045 246.681122 -1226068.949066 33.731501 -76.159948 1607.336480 126.312599 -8.530 0.000 2.929816 2.985297 1.654 0 0.000
5000.00 1448.15 100.171352 0.2537437151576605 0.255983 245.621915 -1227650.475677 33.646527 -72.092383 1567.798108 125.630130 -8.588 0.000 2.951120 2.986130 1.572 0 0.000
5000.00 1443.15 100.174158 0.2304170783075524 0.231272 244.611576 -1229161.299622 33.566541 -68.383340 1530.631154 124.996967 -8.646 0.000 2.973310 2.987666 1.487 0 0.000
5000.00 1438.15 100.177280 0.2086794873764930 0.208365 243.638935 -1230618.353630 33.489137 -64.990532 1495.086671 124.384608 -8.705 0.000 2.995848 2.990149 1.405 0 0.000
5000.00 1433.15 100.180742 0.1883118965434542 0.187078 242.700484 -1232027.509778 33.413407 -61.904236 1461.022476 123.787861 -8.765 0.000 3.017991 2.993670 1.332 0 0.000
5000.00 1428.15 100.184464 0.1700594316619911 0.168123 241.811627 -1233365.584156 33.342785 -59.179668 1429.440023 123.235646 -8.824 0.000 3.039294 2.997687 1.265 0 0.000
5000.00 1423.15 100.185850 0.1446092814890087 0.141910 240.712537 -1234957.199262 33.280395 -55.724876 1385.231198 122.449445 -8.885 0.000 3.067609 3.000888 1.188 0 0.000
5000.00 1418.15 100.186774 0.1169355341420703 0.113834 239.545122 -1236632.286204 33.218516 -52.179374 1336.334355 121.580493 -8.945 0.000 3.098170 3.005436 1.114 0 0.000
5000.00 1413.15 100.188085 0.0900307266804342 0.086997 238.394923 -1238284.008905 33.155952 -48.904543 1287.916679 120.722520 -9.006 0.000 3.127083 3.011683 1.050 0 0.000
5000.00 1408.15 100.189621 0.0639848204066402 0.061424 237.265300 -1239904.905801 33.094330 -45.899252 1240.544635 119.882966 -9.067 0.000 3.153589 3.019137 0.997 0 0.000
5000.00 1403.15 100.191108 0.0390181145137046 0.037242 236.162154 -1241482.025498 33.036007 -43.169311 1195.022077 119.073370 -9.129 0.000 3.177457 3.027189 0.955 0 0.000
